50_50/outcome/id,50_50/outcome/name,ball_receipt/outcome/id,ball_receipt/outcome/name,ball_recovery/recovery_failure,block/deflection,block/offensive,block/save_block,carry/end_location/0,carry/end_location/1,counterpress,dribble/nutmeg,dribble/outcome/id,dribble/outcome/name,dribble/overrun,duel/outcome/id,duel/outcome/name,duel/type/id,duel/type/name,duration,foul_committed/advantage,foul_committed/card/id,foul_committed/card/name,foul_committed/offensive,foul_committed/type/id,foul_committed/type/name,foul_won/advantage,foul_won/defensive,goalkeeper/body_part/id,goalkeeper/body_part/name,goalkeeper/end_location/0,goalkeeper/end_location/1,goalkeeper/outcome/id,goalkeeper/outcome/name,goalkeeper/position/id,goalkeeper/position/name,goalkeeper/technique/id,goalkeeper/technique/name,goalkeeper/type/id,goalkeeper/type/name,id,index,injury_stoppage/in_chain,interception/outcome/id,interception/outcome/name,location/0,location/1,minute,pass/aerial_won,pass/angle,pass/assisted_shot_id,pass/backheel,pass/body_part/id,pass/body_part/name,pass/cross,pass/cut_back,pass/deflected,pass/end_location/0,pass/end_location/1,pass/goal_assist,pass/height/id,pass/height/name,pass/length,pass/outcome/id,pass/outcome/name,pass/recipient/id,pass/recipient/name,pass/shot_assist,pass/switch,pass/technique/id,pass/technique/name,pass/through_ball,pass/type/id,pass/type/name,period,play_pattern/id,play_pattern/name,player/id,player/name,position/id,position/name,possession,possession_team/id,possession_team/name,related_events/0,related_events/1,related_events/2,related_events/3,related_events/4,second,shot/aerial_won,shot/body_part/id,shot/body_part/name,shot/end_location/0,shot/end_location/1,shot/end_location/2,shot/first_time,shot/freeze_frame/0/location/0,shot/freeze_frame/0/location/1,shot/freeze_frame/0/player/id,shot/freeze_frame/0/player/name,shot/freeze_frame/0/position/id,shot/freeze_frame/0/position/name,shot/freeze_frame/0/teammate,shot/freeze_frame/1/location/0,shot/freeze_frame/1/location/1,shot/freeze_frame/1/player/id,shot/freeze_frame/1/player/name,shot/freeze_frame/1/position/id,shot/freeze_frame/1/position/name,shot/freeze_frame/1/teammate,shot/freeze_frame/10/location/0,shot/freeze_frame/10/location/1,shot/freeze_frame/10/player/id,shot/freeze_frame/10/player/name,shot/freeze_frame/10/position/id,shot/freeze_frame/10/position/name,shot/freeze_frame/10/teammate,shot/freeze_frame/11/location/0,shot/freeze_frame/11/location/1,shot/freeze_frame/11/player/id,shot/freeze_frame/11/player/name,shot/freeze_frame/11/position/id,shot/freeze_frame/11/position/name,shot/freeze_frame/11/teammate,shot/freeze_frame/12/location/0,shot/freeze_frame/12/location/1,shot/freeze_frame/12/player/id,shot/freeze_frame/12/player/name,shot/freeze_frame/12/position/id,shot/freeze_frame/12/position/name,shot/freeze_frame/12/teammate,shot/freeze_frame/13/location/0,shot/freeze_frame/13/location/1,shot/freeze_frame/13/player/id,shot/freeze_frame/13/player/name,shot/freeze_frame/13/position/id,shot/freeze_frame/13/position/name,shot/freeze_frame/13/teammate,shot/freeze_frame/14/location/0,shot/freeze_frame/14/location/1,shot/freeze_frame/14/player/id,shot/freeze_frame/14/player/name,shot/freeze_frame/14/position/id,shot/freeze_frame/14/position/name,shot/freeze_frame/14/teammate,shot/freeze_frame/15/location/0,shot/freeze_frame/15/location/1,shot/freeze_frame/15/player/id,shot/freeze_frame/15/player/name,shot/freeze_frame/15/position/id,shot/freeze_frame/15/position/name,shot/freeze_frame/15/teammate,shot/freeze_frame/16/location/0,shot/freeze_frame/16/location/1,shot/freeze_frame/16/player/id,shot/freeze_frame/16/player/name,shot/freeze_frame/16/position/id,shot/freeze_frame/16/position/name,shot/freeze_frame/16/teammate,shot/freeze_frame/17/location/0,shot/freeze_frame/17/location/1,shot/freeze_frame/17/player/id,shot/freeze_frame/17/player/name,shot/freeze_frame/17/position/id,shot/freeze_frame/17/position/name,shot/freeze_frame/17/teammate,shot/freeze_frame/18/location/0,shot/freeze_frame/18/location/1,shot/freeze_frame/18/player/id,shot/freeze_frame/18/player/name,shot/freeze_frame/18/position/id,shot/freeze_frame/18/position/name,shot/freeze_frame/18/teammate,shot/freeze_frame/2/location/0,shot/freeze_frame/2/location/1,shot/freeze_frame/2/player/id,shot/freeze_frame/2/player/name,shot/freeze_frame/2/position/id,shot/freeze_frame/2/position/name,shot/freeze_frame/2/teammate,shot/freeze_frame/3/location/0,shot/freeze_frame/3/location/1,shot/freeze_frame/3/player/id,shot/freeze_frame/3/player/name,shot/freeze_frame/3/position/id,shot/freeze_frame/3/position/name,shot/freeze_frame/3/teammate,shot/freeze_frame/4/location/0,shot/freeze_frame/4/location/1,shot/freeze_frame/4/player/id,shot/freeze_frame/4/player/name,shot/freeze_frame/4/position/id,shot/freeze_frame/4/position/name,shot/freeze_frame/4/teammate,shot/freeze_frame/5/location/0,shot/freeze_frame/5/location/1,shot/freeze_frame/5/player/id,shot/freeze_frame/5/player/name,shot/freeze_frame/5/position/id,shot/freeze_frame/5/position/name,shot/freeze_frame/5/teammate,shot/freeze_frame/6/location/0,shot/freeze_frame/6/location/1,shot/freeze_frame/6/player/id,shot/freeze_frame/6/player/name,shot/freeze_frame/6/position/id,shot/freeze_frame/6/position/name,shot/freeze_frame/6/teammate,shot/freeze_frame/7/location/0,shot/freeze_frame/7/location/1,shot/freeze_frame/7/player/id,shot/freeze_frame/7/player/name,shot/freeze_frame/7/position/id,shot/freeze_frame/7/position/name,shot/freeze_frame/7/teammate,shot/freeze_frame/8/location/0,shot/freeze_frame/8/location/1,shot/freeze_frame/8/player/id,shot/freeze_frame/8/player/name,shot/freeze_frame/8/position/id,shot/freeze_frame/8/position/name,shot/freeze_frame/8/teammate,shot/freeze_frame/9/location/0,shot/freeze_frame/9/location/1,shot/freeze_frame/9/player/id,shot/freeze_frame/9/player/name,shot/freeze_frame/9/position/id,shot/freeze_frame/9/position/name,shot/freeze_frame/9/teammate,shot/key_pass_id,shot/one_on_one,shot/outcome/id,shot/outcome/name,shot/statsbomb_xg,shot/technique/id,shot/technique/name,shot/type/id,shot/type/name,substitution/outcome/id,substitution/outcome/name,substitution/replacement/id,substitution/replacement/name,tactics/formation,tactics/lineup/0/jersey_number,tactics/lineup/0/player/id,tactics/lineup/0/player/name,tactics/lineup/0/position/id,tactics/lineup/0/position/name,tactics/lineup/1/jersey_number,tactics/lineup/1/player/id,tactics/lineup/1/player/name,tactics/lineup/1/position/id,tactics/lineup/1/position/name,tactics/lineup/10/jersey_number,tactics/lineup/10/player/id,tactics/lineup/10/player/name,tactics/lineup/10/position/id,tactics/lineup/10/position/name,tactics/lineup/2/jersey_number,tactics/lineup/2/player/id,tactics/lineup/2/player/name,tactics/lineup/2/position/id,tactics/lineup/2/position/name,tactics/lineup/3/jersey_number,tactics/lineup/3/player/id,tactics/lineup/3/player/name,tactics/lineup/3/position/id,tactics/lineup/3/position/name,tactics/lineup/4/jersey_number,tactics/lineup/4/player/id,tactics/lineup/4/player/name,tactics/lineup/4/position/id,tactics/lineup/4/position/name,tactics/lineup/5/jersey_number,tactics/lineup/5/player/id,tactics/lineup/5/player/name,tactics/lineup/5/position/id,tactics/lineup/5/position/name,tactics/lineup/6/jersey_number,tactics/lineup/6/player/id,tactics/lineup/6/player/name,tactics/lineup/6/position/id,tactics/lineup/6/position/name,tactics/lineup/7/jersey_number,tactics/lineup/7/player/id,tactics/lineup/7/player/name,tactics/lineup/7/position/id,tactics/lineup/7/position/name,tactics/lineup/8/jersey_number,tactics/lineup/8/player/id,tactics/lineup/8/player/name,tactics/lineup/8/position/id,tactics/lineup/8/position/name,tactics/lineup/9/jersey_number,tactics/lineup/9/player/id,tactics/lineup/9/player/name,tactics/lineup/9/position/id,tactics/lineup/9/position/name,team/id,team/name,timestamp,type/id,type/name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf14d250-b347-4351-a23b-78806efa7ce8,3297,,,,91.0,2.0,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,5632,Thorgan Hazard,16,Left Midfield,133,782,Belgium,b320d7c7-a649-4938-949a-7f80e9afab19,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782,Belgium,00:31:44.393,42,Ball Receipt*,
,,,,,,,,100.0,13.0,,,,,,,,,,3.44,,,,,,,,,,,,,,,,,,,,,4cf3f707-b290-4b2b-89fc-045ae4d22c42,3298,,,,91.0,2.0,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,5632,Thorgan Hazard,16,Left Midfield,133,782,Belgium,bf14d250-b347-4351-a23b-78806efa7ce8,c9da1473-b31e-430f-8bcf-946492909eb2,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782,Belgium,00:31:44.393,43,Carry,
,,,,,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,,,,,,,,c9da1473-b31e-430f-8bcf-946492909eb2,3299,,,,100.0,13.0,76,,-0.5070985,,,40,Right Foot,,,,109.0,8.0,,1,Ground Pass,10.29563,,,3296,Marouane Fellaini-Bakkioui,,,,,,,,2,1,Regular Play,5632,Thorgan Hazard,16,Left Midfield,133,782,Belgium,9fbb07b8-a1b4-495c-881c-0075da8aa614,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782,Belgium,00:31:47.833,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fbb07b8-a1b4-495c-881c-0075da8aa614,3300,,,,109.0,8.0,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,3296,Marouane Fellaini-Bakkioui,21,Left Wing,133,782,Belgium,c9da1473-b31e-430f-8bcf-946492909eb2,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782,Belgium,00:31:48.793,42,Ball Receipt*,
,,,,,,,,109.0,11.0,,,,,,,,,,0.36,,,,,,,,,,,,,,,,,,,,,45224bbb-86f6-48b8-802b-75cb9ce89395,3301,,,,109.0,8.0,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,3296,Marouane Fellaini-Bakkioui,21,Left Wing,133,782,Belgium,8a296e8d-dc57-4cd1-a6d4-968fcd9cc669,9fbb07b8-a1b4-495c-881c-0075da8aa614,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782,Belgium,00:31:48.793,43,Carry,
,,,,,,,,,,,,,,,,,,,4.56,,,,,,,,,,,,,,,,,,,,,8a296e8d-dc57-4cd1-a6d4-968fcd9cc669,3302,,,,109.0,11.0,76,,1.6020361,,,38,Left Foot,True,,,107.0,75.0,,3,High Pass,64.03124,,,4831,Nacer Chadli,,True,,,,,,2,1,Regular Play,3296,Marouane Fellaini-Bakkioui,21,Left Wing,133,782,Belgium,bca7f14f-cbe7-416f-9c6b-1b2ea31188e6,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782,Belgium,00:31:49.153,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bca7f14f-cbe7-416f-9c6b-1b2ea31188e6,3303,,,,107.0,75.0,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,4831,Nacer Chadli,12,Right Midfield,133,782,Belgium,8a296e8d-dc57-4cd1-a6d4-968fcd9cc669,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782,Belgium,00:31:53.713,42,Ball Receipt*,
,,,,,,,,106.0,67.0,,,,,,,,,,3.08,,,,,,,,,,,,,,,,,,,,,f6a120f3-c000-467a-bc69-6349384398af,3304,,,,107.0,75.0,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,4831,Nacer Chadli,12,Right Midfield,133,782,Belgium,bca7f14f-cbe7-416f-9c6b-1b2ea31188e6,f074d4cc-69ef-48d0-a75d-cbab216e0f7f,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782,Belgium,00:31:53.713,43,Carry,
,,,,,,,,,,,,,,,,,,,0.639,,,,,,,,,,,,,,,,,,,,,f074d4cc-69ef-48d0-a75d-cbab216e0f7f,3305,,,,106.0,67.0,76,,-2.819842,,,40,Right Foot,,,,103.0,66.0,,1,Ground Pass,3.1622777,,,6330,Adnan Januzaj,,,,,,,,2,1,Regular Play,4831,Nacer Chadli,12,Right Midfield,133,782,Belgium,ad91ab6e-b2c3-4bab-a82d-af77134652f0,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782,Belgium,00:31:56.793,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad91ab6e-b2c3-4bab-a82d-af77134652f0,3306,,,,103.0,66.0,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,6330,Adnan Januzaj,17,Right Wing,133,782,Belgium,f074d4cc-69ef-48d0-a75d-cbab216e0f7f,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782,Belgium,00:31:57.432,42,Ball Receipt*,
,,,,,,,,110.0,77.0,,,,,,,,,,4.988,,,,,,,,,,,,,,,,,,,,,dc95c472-6081-46be-8216-97cedc598d16,3307,,,,103.0,66.0,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,6330,Adnan Januzaj,17,Right Wing,133,782,Belgium,49beb5dc-fb62-4be4-b9cf-cfb749efac27,ad91ab6e-b2c3-4bab-a82d-af77134652f0,e629f25b-d8b0-4a00-a7e4-1223aca8bfc1,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782,Belgium,00:31:57.432,43,Carry,True
,,,,,,,,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,49beb5dc-fb62-4be4-b9cf-cfb749efac27,3308,,,,13.0,5.0,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,4597,Fabian Delph,20,Left Attacking Midfield,133,782,Belgium,dc95c472-6081-46be-8216-97cedc598d16,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768,England,00:31:58.340,17,Pressure,
,,,,,,,,,,,,9,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e629f25b-d8b0-4a00-a7e4-1223aca8bfc1,3309,,,,110.0,77.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,6330,Adnan Januzaj,17,Right Wing,133,782,Belgium,776236f5-9b1c-4008-b75e-738b9105900f,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782,Belgium,00:32:02.420,14,Dribble,True
,,,,,,,,,,,,,,,14,Lost Out,11,Tackle,,,,,,,,,,,,,,,,,,,,,,776236f5-9b1c-4008-b75e-738b9105900f,3310,,,,11.0,4.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,4597,Fabian Delph,20,Left Attacking Midfield,133,782,Belgium,e629f25b-d8b0-4a00-a7e4-1223aca8bfc1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768,England,00:32:02.420,4,Duel,True
,,,,,,,,,,,,,,,,,,,1.56,,,,,,,,,,,,,,,,,,,,,8f684e93-7495-41d5-b69a-6bed513b25f0,3311,,,,104.0,80.0,77,,-3.041924,,,,,,,,84.0,78.0,,2,Low Pass,20.09975,,,6331,Leander Dendoncker,,,,,,67,Throw-in,2,4,From Throw In,4831,Nacer Chadli,12,Right Midfield,134,782,Belgium,1015a980-e6af-44e3-a1ec-789dfba49ece,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782,Belgium,00:32:07.673,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015a980-e6af-44e3-a1ec-789dfba49ece,3312,,,,84.0,78.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,6331,Leander Dendoncker,3,Right Center Back,134,782,Belgium,8f684e93-7495-41d5-b69a-6bed513b25f0,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782,Belgium,00:32:09.233,42,Ball Receipt*,
,,,,,,,,83.0,78.0,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,c42d8b2b-96c7-42ad-b1dc-f4dce31d7d48,3313,,,,84.0,78.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,6331,Leander Dendoncker,3,Right Center Back,134,782,Belgium,1015a980-e6af-44e3-a1ec-789dfba49ece,28bebe3a-783d-4b1d-99da-2bb56ae0c87f,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782,Belgium,00:32:09.233,43,Carry,
,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,28bebe3a-783d-4b1d-99da-2bb56ae0c87f,3314,,,,83.0,78.0,77,,-2.6066375,,,40,Right Foot,,,,56.0,62.0,,1,Ground Pass,31.38471,,,3101,Vincent Kompany,,,,,,,,2,4,From Throw In,6331,Leander Dendoncker,3,Right Center Back,134,782,Belgium,3ae4a6ad-39da-4771-95b9-7e4fa6ace430,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782,Belgium,00:32:10.633,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ae4a6ad-39da-4771-95b9-7e4fa6ace430,3315,,,,56.0,62.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,3101,Vincent Kompany,4,Center Back,134,782,Belgium,28bebe3a-783d-4b1d-99da-2bb56ae0c87f,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782,Belgium,00:32:11.833,42,Ball Receipt*,
,,,,,,,,59.0,52.0,,,,,,,,,,2.64,,,,,,,,,,,,,,,,,,,,,568d6e3f-7ff5-45f4-913e-b34e09e492f6,3316,,,,56.0,62.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,3101,Vincent Kompany,4,Center Back,134,782,Belgium,3ae4a6ad-39da-4771-95b9-7e4fa6ace430,97ff39b9-43af-4831-888d-d425507c1afd,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782,Belgium,00:32:11.833,43,Carry,
,,,,,,,,,,,,,,,,,,,1.92,,,,,,,,,,,,,,,,,,,,,97ff39b9-43af-4831-888d-d425507c1afd,3317,,,,59.0,52.0,77,,-1.7078625,,,40,Right Foot,,,,55.0,23.0,,1,Ground Pass,29.274563,,,5639,Anga Dedryck Boyata,,,,,,,,2,4,From Throw In,3101,Vincent Kompany,4,Center Back,134,782,Belgium,9036243b-4684-412e-a990-79ef83e47dd7,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782,Belgium,00:32:14.473,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9036243b-4684-412e-a990-79ef83e47dd7,3318,,,,55.0,23.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,5639,Anga Dedryck Boyata,5,Left Center Back,134,782,Belgium,97ff39b9-43af-4831-888d-d425507c1afd,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782,Belgium,00:32:16.393,42,Ball Receipt*,
,,,,,,,,55.0,27.0,,,,,,,,,,0.84,,,,,,,,,,,,,,,,,,,,,5f6f102d-b8d8-4dea-ba18-c2cdb15cbe4d,3319,,,,55.0,23.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,5639,Anga Dedryck Boyata,5,Left Center Back,134,782,Belgium,61956725-f399-4258-9195-18db5ccb8486,9036243b-4684-412e-a990-79ef83e47dd7,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782,Belgium,00:32:16.393,43,Carry,
