player_id,name,team,position,value,rds-played,tot-sel,avg-per-rd,rating,points-last-rd,primary-accent,Club,player_index,names_fantasy,names_stats
222820,M. Valenzuela,Columbus Crew SC,DEF,5.5,0,0.02%,0,"$5,500K",DNP,0,CLB,640.0,M. Valenzuela-CLB,M. Valenzuela-CLB
40798,G. van der Wiel,Toronto FC,DEF,4.5,0,0.00%,0,"$4,500K",DNP,0,TOR,,G. van der Wiel-TOR,
201053,J. Vargas,Montreal Impact,FWD,7,0,0.04%,0,"$7,000K",DNP,0,MTL,,J. Vargas-MTL,
427221,J. Vazquez,Real Salt Lake,FWD,4,0,1.00%,0,"$4,000K",DNP,0,RSL,512.0,J. Vazquez-RSL,J. Vazquez-RSL
234585,J. Vom Steeg,LA Galaxy,GK,4,0,0.39%,0,"$4,000K",DNP,0,LA,,J. Vom Steeg-LA,
249958,Kuzain,Sporting Kansas City,MID,4.5,0,0.02%,0,"$4,500K",DNP,0,SKC,,Kuzain-SKC,
151951,E. Welshman,FC Cincinnati,FWD,4.5,0,0.02%,0,"$4,500K",DNP,0,CIN,430.0,E. Welshman-CIN,E. Welshman-CIN
226917,G. Wild,D.C. United,MID,4.5,0,0.04%,0,"$4,500K",DNP,0,DC,458.0,G. Wild-DC,G. Wild-DC
474156,J. Williams,Columbus Crew SC,FWD,4.5,0,0.00%,0,"$4,500K",DNP,0,CLB,614.0,J. Williams-CLB,J. Williams-CLB
427386,K. Yao,Montreal Impact,DEF,4,0,0.49%,0,"$4,000K",DNP,0,MTL,513.0,K. Yao-MTL,K. Yao-MTL
152268,K. Zobeck,FC Dallas,GK,4,0,0.95%,0,"$4,000K",DNP,0,DAL,711.0,K. Zobeck-DAL,K. Zobeck-DAL
220205,J. Lindsey,Sporting Kansas City,DEF,4,1,0.05%,-1,"$-4,000K",-1,-1,SKC,470.0,J. Lindsey-SKC,J. Lindsey-SKC
