location/0,location/1,possession_team/name,player/id,timestamp,period,team/name,type/name,counterpress,pass/recipient/id,pass/outcome/name,goalkeeper/type/name,duel/outcome/name,duel/type/name,duration,pass/length,pass/cross,secs,game_time,player,end_location/0,end_location/1,end_location/2
45.0,64.0,England,3457.0,00:41:01.320,1.0,Belgium,Pressure,,,,,,,0.68,,,2461.32,41:01,M Batshuayi,45.0,64.0,
39.0,58.0,England,3244.0,00:41:01.679,1.0,England,Ball Receipt*,,,,,,,0.0,,,2461.679,41:01,J Stones,39.0,58.0,
39.0,58.0,England,3244.0,00:41:01.679,1.0,England,Carry,,,,,,,0.52,,,2461.679,41:01,J Stones,39.0,59.0,
39.0,59.0,England,3244.0,00:41:02.199,1.0,England,Pass,,3468.0,,,,,1.76,27.58623,,2462.199,41:02,J Stones,19.0,40.0,
19.0,40.0,England,3468.0,00:41:03.959,1.0,England,Ball Receipt*,,,,,,,0.0,,,2463.959,41:03,J Pickford,19.0,40.0,
19.0,40.0,England,3468.0,00:41:03.959,1.0,England,Carry,,,,,,,2.041,,,2463.959,41:03,J Pickford,25.0,39.0,
25.0,39.0,England,3468.0,00:41:06.000,1.0,England,Pass,,10956.0,,,,,0.96,12.0415945,,2466.0,41:06,J Pickford,37.0,38.0,
37.0,38.0,England,10956.0,00:41:06.960,1.0,England,Ball Receipt*,,,,,,,0.0,,,2466.96,41:06,E Dier,37.0,38.0,
37.0,38.0,England,10956.0,00:41:06.960,1.0,England,Carry,,,,,,,2.92,,,2466.96,41:06,E Dier,51.0,33.0,
51.0,33.0,England,10956.0,00:41:09.880,1.0,England,Pass,,4597.0,,,,,1.24,23.853722,,2469.88,41:09,E Dier,64.0,13.0,
64.0,13.0,England,4597.0,00:41:11.120,1.0,England,Ball Receipt*,,,,,,,0.0,,,2471.12,41:11,F Delph,64.0,13.0,
64.0,13.0,England,4597.0,00:41:11.120,1.0,England,Carry,,,,,,,1.32,,,2471.12,41:11,F Delph,66.0,6.0,
64.0,12.0,England,2954.0,00:41:11.879,1.0,Belgium,Pressure,,,,,,,0.6,,,2471.879,41:11,Y Tielemans,64.0,12.0,
66.0,6.0,England,4597.0,00:41:12.440,1.0,England,Pass,,3594.0,,,,,1.159,13.928389,,2472.44,41:12,F Delph,79.0,1.0,
82.0,2.0,England,4831.0,00:41:13.480,1.0,Belgium,Pressure,,,,,,,0.68,,,2473.48,41:13,N Chadli,82.0,2.0,
79.0,1.0,England,3594.0,00:41:13.599,1.0,England,Ball Receipt*,,,,,,,0.0,,,2473.599,41:13,D Rose,79.0,1.0,
79.0,1.0,England,3594.0,00:41:13.599,1.0,England,Carry,,,,,,,1.201,,,2473.599,41:13,D Rose,79.0,1.0,
79.0,1.0,England,3594.0,00:41:14.800,1.0,England,Pass,,4597.0,,,,,2.52,26.683329,,2474.8,41:14,D Rose,105.0,7.0,
103.0,14.0,England,2954.0,00:41:16.920,1.0,Belgium,Pressure,,,,,,,0.56,,,2476.92,41:16,Y Tielemans,103.0,14.0,
105.0,7.0,England,4597.0,00:41:17.320,1.0,England,Ball Receipt*,,,,,,,0.0,,,2477.32,41:17,F Delph,105.0,7.0,
105.0,7.0,England,4597.0,00:41:17.320,1.0,England,Carry,,,,,,,0.08,,,2477.32,41:17,F Delph,105.0,7.0,
105.0,7.0,England,4597.0,00:41:17.400,1.0,England,Pass,,10960.0,Incomplete,,,,1.36,27.89265,True,2477.4,41:17,F Delph,112.0,34.0,
111.0,32.0,England,10960.0,00:41:18.760,1.0,England,Ball Receipt*,,,,,,,0.0,,,2478.76,41:18,J Vardy,111.0,32.0,
111.0,33.0,England,5639.0,00:41:18.760,1.0,Belgium,Clearance,,,,,,,0.0,,,2478.76,41:18,D Boyata,111.0,33.0,
95.0,48.0,England,3504.0,00:41:20.760,1.0,England,Ball Recovery,,,,,,,0.0,,,2480.76,41:20,R Loftus-Cheek,95.0,48.0,
95.0,48.0,England,3504.0,00:41:20.760,1.0,England,Carry,,,,,,,0.92,,,2480.76,41:20,R Loftus-Cheek,101.0,50.0,
100.0,51.0,England,5632.0,00:41:20.882,1.0,Belgium,Pressure,,,,,,,0.398,,,2480.882,41:20,T Hazard,100.0,51.0,
101.0,50.0,England,3504.0,00:41:21.680,1.0,England,Dispossessed,,,,,,,0.0,,,2481.68,41:21,R Loftus-Cheek,101.0,50.0,
100.0,49.0,England,5632.0,00:41:21.680,1.0,Belgium,Duel,,,,,Won,Tackle,0.0,,,2481.68,41:21,T Hazard,100.0,49.0,
100.0,49.0,England,5632.0,00:41:21.680,1.0,Belgium,Carry,,,,,,,1.88,,,2481.68,41:21,T Hazard,94.0,44.0,
95.0,45.0,England,3318.0,00:41:23.560,1.0,England,Dribbled Past,True,,,,,,0.0,,,2483.56,41:23,M Rashford,95.0,45.0,
94.0,44.0,England,5632.0,00:41:23.560,1.0,Belgium,Dribble,,,,,,,0.0,,,2483.56,41:23,T Hazard,94.0,44.0,
94.0,44.0,England,5632.0,00:41:23.560,1.0,Belgium,Carry,,,,,,,5.0,,,2483.56,41:23,T Hazard,76.0,26.0,
76.0,26.0,England,5632.0,00:41:28.560,1.0,Belgium,Pass,,3457.0,Incomplete,,,,1.242,24.04163,,2488.56,41:28,T Hazard,53.0,33.0,
48.0,37.0,England,3457.0,00:41:29.802,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2489.802,41:29,M Batshuayi,48.0,37.0,
54.0,34.0,England,3244.0,00:41:29.802,1.0,England,Interception,,,,,,,0.0,,,2489.802,41:29,J Stones,54.0,34.0,
54.0,34.0,England,3244.0,00:41:29.802,1.0,England,Carry,,,,,,,0.917,,,2489.802,41:29,J Stones,55.0,35.0,
55.0,35.0,England,3244.0,00:41:30.719,1.0,England,Pass,,3504.0,,,,,0.88,17.20465,,2490.719,41:30,J Stones,65.0,49.0,
65.0,49.0,England,3504.0,00:41:31.599,1.0,England,Ball Receipt*,,,,,,,0.0,,,2491.599,41:31,R Loftus-Cheek,65.0,49.0,
65.0,49.0,England,3504.0,00:41:31.599,1.0,England,Carry,,,,,,,0.121,,,2491.599,41:31,R Loftus-Cheek,65.0,50.0,
65.0,50.0,England,3504.0,00:41:31.720,1.0,England,Pass,,3664.0,,,,,1.399,27.294687,,2491.72,41:31,R Loftus-Cheek,78.0,74.0,
78.0,74.0,England,3664.0,00:41:33.119,1.0,England,Ball Receipt*,,,,,,,0.0,,,2493.119,41:33,T Alexander-Arnold,78.0,74.0,
78.0,74.0,England,3664.0,00:41:33.119,1.0,England,Carry,,,,,,,2.641,,,2493.119,41:33,T Alexander-Arnold,100.0,66.0,
100.0,66.0,England,3664.0,00:41:35.760,1.0,England,Dribble,,,,,,,0.0,,,2495.76,41:35,T Alexander-Arnold,100.0,66.0,
99.0,65.0,Belgium,3037.0,00:41:35.760,1.0,Belgium,Duel,True,,,,Won,Tackle,0.0,,,2495.76,41:35,M Dembélé,99.0,65.0,
99.0,65.0,Belgium,3037.0,00:41:35.760,1.0,Belgium,Carry,,,,,,,6.562,,,2495.76,41:35,M Dembélé,115.0,71.0,
117.0,71.0,Belgium,3664.0,00:41:37.667,1.0,England,Pressure,True,,,,,,3.773,,,2497.667,41:37,T Alexander-Arnold,117.0,71.0,
116.0,72.0,Belgium,3664.0,00:41:42.322,1.0,England,Dribbled Past,,,,,,,0.0,,,2502.322,41:42,T Alexander-Arnold,116.0,72.0,
115.0,71.0,Belgium,3037.0,00:41:42.322,1.0,Belgium,Dribble,,,,,,,0.0,,,2502.322,41:42,M Dembélé,115.0,71.0,
115.0,71.0,Belgium,3037.0,00:41:42.322,1.0,Belgium,Carry,,,,,,,1.145,,,2502.322,41:42,M Dembélé,112.0,68.0,
112.0,68.0,Belgium,3037.0,00:41:43.467,1.0,Belgium,Pass,,2954.0,,,,,0.773,13.601471,,2503.467,41:43,M Dembélé,99.0,64.0,
99.0,64.0,Belgium,2954.0,00:41:44.240,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2504.24,41:44,Y Tielemans,99.0,64.0,
99.0,64.0,Belgium,2954.0,00:41:44.240,1.0,Belgium,Carry,,,,,,,0.88,,,2504.24,41:44,Y Tielemans,100.0,64.0,
100.0,64.0,Belgium,2954.0,00:41:45.120,1.0,Belgium,Pass,,3296.0,,,,,0.92,16.27882,,2505.12,41:45,Y Tielemans,84.0,67.0,
84.0,73.0,Belgium,10956.0,00:41:45.427,1.0,England,Pressure,,,,,,,1.733,,,2505.427,41:45,E Dier,84.0,73.0,
84.0,67.0,Belgium,3296.0,00:41:46.040,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2506.04,41:46,M Fellaini,84.0,67.0,
84.0,67.0,Belgium,3296.0,00:41:46.040,1.0,Belgium,Carry,,,,,,,1.84,,,2506.04,41:46,M Fellaini,84.0,63.0,
84.0,63.0,Belgium,3296.0,00:41:47.880,1.0,Belgium,Pass,,2954.0,,,,,0.8,4.472136,,2507.88,41:47,M Fellaini,82.0,59.0,
82.0,59.0,Belgium,2954.0,00:41:48.680,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2508.68,41:48,Y Tielemans,82.0,59.0,
82.0,59.0,Belgium,2954.0,00:41:48.680,1.0,Belgium,Carry,,,,,,,2.0,,,2508.68,41:48,Y Tielemans,84.0,59.0,
83.0,58.0,Belgium,4597.0,00:41:48.827,1.0,England,Pressure,,,,,,,1.293,,,2508.827,41:48,F Delph,83.0,58.0,
84.0,59.0,Belgium,2954.0,00:41:50.680,1.0,Belgium,Pass,,3037.0,,,,,0.48,9.219544,,2510.68,41:50,Y Tielemans,93.0,61.0,
93.0,61.0,Belgium,3037.0,00:41:51.160,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2511.16,41:51,M Dembélé,93.0,61.0,
92.0,61.0,Belgium,3037.0,00:41:51.160,1.0,Belgium,Pass,,5632.0,,,,,0.64,8.246211,,2511.16,41:51,M Dembélé,90.0,69.0,
90.0,69.0,Belgium,5632.0,00:41:51.800,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2511.8,41:51,T Hazard,90.0,69.0,
90.0,69.0,Belgium,5632.0,00:41:51.800,1.0,Belgium,Carry,,,,,,,0.28,,,2511.8,41:51,T Hazard,89.0,68.0,
89.0,68.0,Belgium,5632.0,00:41:52.080,1.0,Belgium,Pass,,6332.0,,,,,1.079,14.142136,,2512.08,41:52,T Hazard,99.0,58.0,
99.0,58.0,Belgium,6332.0,00:41:53.159,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2513.159,41:53,T Vermaelen,99.0,58.0,
99.0,58.0,Belgium,6332.0,00:41:53.159,1.0,Belgium,Carry,,,,,,,3.081,,,2513.159,41:53,T Vermaelen,104.0,49.0,
104.0,49.0,Belgium,6332.0,00:41:56.240,1.0,Belgium,Pass,,6331.0,,,,,1.56,34.785053,,2516.24,41:56,T Vermaelen,93.0,16.0,
93.0,16.0,Belgium,6331.0,00:41:57.800,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2517.8,41:57,L Dendoncker,93.0,16.0,
93.0,16.0,Belgium,6331.0,00:41:57.800,1.0,Belgium,Carry,,,,,,,7.08,,,2517.8,41:57,L Dendoncker,57.0,31.0,
56.0,22.0,Belgium,3318.0,00:42:00.560,1.0,England,Pressure,,,,,,,2.24,,,2520.56,42:00,M Rashford,56.0,22.0,
57.0,31.0,Belgium,6331.0,00:42:04.880,1.0,Belgium,Pass,,3296.0,,,,,0.56,8.246211,,2524.88,42:04,L Dendoncker,55.0,39.0,
55.0,39.0,Belgium,3296.0,00:42:05.440,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2525.44,42:05,M Fellaini,55.0,39.0,
55.0,39.0,Belgium,3296.0,00:42:05.440,1.0,Belgium,Carry,,,,,,,2.92,,,2525.44,42:05,M Fellaini,54.0,51.0,
54.0,51.0,Belgium,3296.0,00:42:08.360,1.0,Belgium,Pass,,5632.0,,,,,1.04,23.345236,,2528.36,42:08,M Fellaini,50.0,74.0,
50.0,74.0,Belgium,5632.0,00:42:09.400,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2529.4,42:09,T Hazard,50.0,74.0,
50.0,74.0,Belgium,5632.0,00:42:09.400,1.0,Belgium,Carry,,,,,,,1.4,,,2529.4,42:09,T Hazard,53.0,76.0,
53.0,76.0,Belgium,5632.0,00:42:10.800,1.0,Belgium,Pass,,3037.0,,,,,0.96,19.235384,,2530.8,42:10,T Hazard,62.0,59.0,
62.0,59.0,Belgium,3037.0,00:42:11.760,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2531.76,42:11,M Dembélé,62.0,59.0,
62.0,59.0,Belgium,3037.0,00:42:11.760,1.0,Belgium,Carry,,,,,,,1.32,,,2531.76,42:11,M Dembélé,64.0,53.0,
64.0,53.0,Belgium,3037.0,00:42:13.080,1.0,Belgium,Pass,,5639.0,,,,,0.88,16.643316,,2533.08,42:13,M Dembélé,73.0,39.0,
73.0,39.0,Belgium,5639.0,00:42:13.960,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2533.96,42:13,D Boyata,73.0,39.0,
73.0,39.0,Belgium,5639.0,00:42:13.960,1.0,Belgium,Carry,,,,,,,1.04,,,2533.96,42:13,D Boyata,74.0,39.0,
74.0,39.0,Belgium,5639.0,00:42:15.000,1.0,Belgium,Pass,,2954.0,,,,,1.32,25.806976,,2535.0,42:15,D Boyata,59.0,18.0,
59.0,18.0,Belgium,2954.0,00:42:16.320,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2536.32,42:16,Y Tielemans,59.0,18.0,
59.0,18.0,Belgium,2954.0,00:42:16.320,1.0,Belgium,Carry,,,,,,,3.04,,,2536.32,42:16,Y Tielemans,54.0,20.0,
54.0,20.0,Belgium,2954.0,00:42:19.360,1.0,Belgium,Pass,,6331.0,,,,,1.36,12.083046,,2539.36,42:19,Y Tielemans,65.0,25.0,
65.0,25.0,Belgium,6331.0,00:42:20.720,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2540.72,42:20,L Dendoncker,65.0,25.0,
65.0,25.0,Belgium,6331.0,00:42:20.720,1.0,Belgium,Carry,,,,,,,1.0,,,2540.72,42:20,L Dendoncker,67.0,29.0,
67.0,29.0,Belgium,6331.0,00:42:21.720,1.0,Belgium,Pass,,5639.0,,,,,0.8,6.0827627,,2541.72,42:21,L Dendoncker,68.0,35.0,
68.0,35.0,Belgium,5639.0,00:42:22.520,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2542.52,42:22,D Boyata,68.0,35.0,
68.0,35.0,Belgium,5639.0,00:42:22.520,1.0,Belgium,Carry,,,,,,,1.36,,,2542.52,42:22,D Boyata,66.0,35.0,
66.0,35.0,Belgium,5639.0,00:42:23.880,1.0,Belgium,Pass,,6332.0,,,,,1.36,27.45906,,2543.88,42:23,D Boyata,61.0,62.0,
61.0,62.0,Belgium,6332.0,00:42:25.240,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2545.24,42:25,T Vermaelen,61.0,62.0,
61.0,62.0,Belgium,6332.0,00:42:25.240,1.0,Belgium,Carry,,,,,,,2.88,,,2545.24,42:25,T Vermaelen,61.0,63.0,
61.0,63.0,Belgium,6332.0,00:42:28.120,1.0,Belgium,Pass,,5639.0,,,,,0.96,21.540659,,2548.12,42:28,T Vermaelen,69.0,43.0,
69.0,43.0,Belgium,5639.0,00:42:29.080,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2549.08,42:29,D Boyata,69.0,43.0,
69.0,43.0,Belgium,5639.0,00:42:29.080,1.0,Belgium,Carry,,,,,,,1.24,,,2549.08,42:29,D Boyata,68.0,41.0,
68.0,41.0,Belgium,5639.0,00:42:30.320,1.0,Belgium,Pass,,3037.0,,,,,0.64,12.165525,,2550.32,42:30,D Boyata,56.0,39.0,
56.0,39.0,Belgium,3037.0,00:42:30.960,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2550.96,42:30,M Dembélé,56.0,39.0,
56.0,39.0,Belgium,3037.0,00:42:30.960,1.0,Belgium,Carry,,,,,,,0.24,,,2550.96,42:30,M Dembélé,56.0,40.0,
56.0,40.0,Belgium,3037.0,00:42:31.200,1.0,Belgium,Pass,,5639.0,,,,,0.88,10.049875,,2551.2,42:31,M Dembélé,66.0,41.0,
66.0,41.0,Belgium,5639.0,00:42:32.080,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2552.08,42:32,D Boyata,66.0,41.0,
66.0,41.0,Belgium,5639.0,00:42:32.080,1.0,Belgium,Carry,,,,,,,0.32,,,2552.08,42:32,D Boyata,65.0,45.0,
65.0,45.0,Belgium,5639.0,00:42:32.400,1.0,Belgium,Pass,,6332.0,,,,,1.32,19.646883,,2552.4,42:32,D Boyata,60.0,64.0,
60.0,64.0,Belgium,6332.0,00:42:33.720,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2553.72,42:33,T Vermaelen,60.0,64.0,
60.0,64.0,Belgium,6332.0,00:42:33.720,1.0,Belgium,Carry,,,,,,,3.2,,,2553.72,42:33,T Vermaelen,56.0,68.0,
56.0,68.0,Belgium,6332.0,00:42:36.920,1.0,Belgium,Pass,,5639.0,,,,,1.44,23.259407,,2556.92,42:36,T Vermaelen,66.0,47.0,
66.0,47.0,Belgium,5639.0,00:42:38.360,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2558.36,42:38,D Boyata,66.0,47.0,
66.0,47.0,Belgium,5639.0,00:42:38.360,1.0,Belgium,Carry,,,,,,,1.48,,,2558.36,42:38,D Boyata,64.0,42.0,
64.0,42.0,Belgium,5639.0,00:42:39.840,1.0,Belgium,Pass,,4831.0,,,,,1.28,32.80244,,2559.84,42:39,D Boyata,44.0,16.0,
44.0,16.0,Belgium,4831.0,00:42:41.120,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2561.12,42:41,N Chadli,44.0,16.0,
44.0,16.0,Belgium,4831.0,00:42:41.120,1.0,Belgium,Carry,,,,,,,1.52,,,2561.12,42:41,N Chadli,40.0,13.0,
40.0,13.0,Belgium,4831.0,00:42:42.640,1.0,Belgium,Pass,,6330.0,,,,,1.0,18.439089,,2562.64,42:42,N Chadli,26.0,1.0,
26.0,1.0,Belgium,6330.0,00:42:43.640,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2563.64,42:43,A Januzaj,26.0,1.0,
26.0,1.0,Belgium,6330.0,00:42:43.640,1.0,Belgium,Carry,,,,,,,5.28,,,2563.64,42:43,A Januzaj,15.0,16.0,
11.0,9.0,Belgium,3594.0,00:42:46.027,1.0,England,Pressure,,,,,,,1.453,,,2566.027,42:46,D Rose,11.0,9.0,
15.0,16.0,Belgium,6330.0,00:42:48.920,1.0,Belgium,Pass,,3457.0,Incomplete,,,,0.6,15.811388,True,2568.92,42:48,A Januzaj,10.0,31.0,
7.0,39.0,Belgium,3457.0,00:42:49.520,1.0,Belgium,Ball Receipt*,,,,,,,0.0,,,2569.52,42:49,M Batshuayi,7.0,39.0,
11.0,32.0,Belgium,3645.0,00:42:49.520,1.0,England,Block,,,,,,,0.0,,,2569.52,42:49,G Cahill,11.0,32.0,
26.0,43.0,England,3504.0,00:42:52.080,1.0,England,Ball Recovery,,,,,,,0.0,,,2572.08,42:52,R Loftus-Cheek,26.0,43.0,
26.0,43.0,England,3504.0,00:42:52.080,1.0,England,Carry,,,,,,,0.962,,,2572.08,42:52,R Loftus-Cheek,28.0,46.0,
25.0,47.0,England,2954.0,00:42:52.522,1.0,Belgium,Pressure,True,,,,,,0.478,,,2572.522,42:52,Y Tielemans,25.0,47.0,
28.0,46.0,England,3504.0,00:42:53.042,1.0,England,Pass,,3664.0,,,,,0.918,10.0,,2573.042,42:53,R Loftus-Cheek,34.0,54.0,
34.0,54.0,England,3664.0,00:42:53.960,1.0,England,Ball Receipt*,,,,,,,0.0,,,2573.96,42:53,T Alexander-Arnold,34.0,54.0,
34.0,54.0,England,3664.0,00:42:53.960,1.0,England,Carry,,,,,,,2.127,,,2573.96,42:53,T Alexander-Arnold,34.0,54.0,
33.0,50.0,England,6330.0,00:42:55.000,1.0,Belgium,Pressure,True,,,,,,1.0,,,2575.0,42:55,A Januzaj,33.0,50.0,
34.0,54.0,England,3664.0,00:42:56.087,1.0,England,Pass,,10956.0,,,,,1.153,13.038404,,2576.087,42:56,T Alexander-Arnold,41.0,43.0,
41.0,43.0,England,10956.0,00:42:57.240,1.0,England,Ball Receipt*,,,,,,,0.0,,,2577.24,42:57,E Dier,41.0,43.0,
41.0,43.0,England,10956.0,00:42:57.240,1.0,England,Carry,,,,,,,1.4,,,2577.24,42:57,E Dier,48.0,52.0,
50.0,53.0,England,3037.0,00:42:57.920,1.0,Belgium,Pressure,,,,,,,0.719,,,2577.92,42:57,M Dembélé,50.0,53.0,
48.0,52.0,England,10956.0,00:42:58.640,1.0,England,Pass,,3664.0,,,,,1.28,12.806249,,2578.64,42:58,E Dier,38.0,60.0,
41.0,65.0,England,6330.0,00:42:59.680,1.0,Belgium,Pressure,,,,,,,0.919,,,2579.68,42:59,A Januzaj,41.0,65.0,
38.0,60.0,England,3664.0,00:42:59.920,1.0,England,Ball Receipt*,,,,,,,0.0,,,2579.92,42:59,T Alexander-Arnold,38.0,60.0,
38.0,60.0,England,3664.0,00:42:59.920,1.0,England,Carry,,,,,,,1.36,,,2579.92,42:59,T Alexander-Arnold,35.0,70.0,
35.0,70.0,England,3664.0,00:43:01.280,1.0,England,Pass,,3314.0,,,,,1.079,20.518284,,2581.28,43:01,T Alexander-Arnold,20.0,56.0,
20.0,54.0,England,3296.0,00:43:02.280,1.0,Belgium,Pressure,,,,,,,1.04,,,2582.28,43:02,M Fellaini,20.0,54.0,
20.0,56.0,England,3314.0,00:43:02.359,1.0,England,Ball Receipt*,,,,,,,0.0,,,2582.359,43:02,P Jones,20.0,56.0,
20.0,56.0,England,3314.0,00:43:02.359,1.0,England,Carry,,,,,,,1.648,,,2582.359,43:02,P Jones,16.0,55.0,
16.0,55.0,England,3314.0,00:43:04.007,1.0,England,Pass,,3468.0,,,,,1.833,22.472204,,2584.007,43:04,P Jones,8.0,34.0,
8.0,34.0,England,3468.0,00:43:05.840,1.0,England,Ball Receipt*,,,,,,,0.0,,,2585.84,43:05,J Pickford,8.0,34.0,
8.0,34.0,England,3468.0,00:43:05.840,1.0,England,Carry,,,,,,,1.359,,,2585.84,43:05,J Pickford,12.0,26.0,
12.0,26.0,England,3468.0,00:43:07.199,1.0,England,Pass,,3645.0,,,,,2.0,28.301943,,2587.199,43:07,J Pickford,27.0,2.0,
27.0,2.0,England,3645.0,00:43:09.199,1.0,England,Ball Receipt*,,,,,,,0.0,,,2589.199,43:09,G Cahill,27.0,2.0,
27.0,2.0,England,3645.0,00:43:09.199,1.0,England,Carry,,,,,,,3.648,,,2589.199,43:09,G Cahill,27.0,3.0,
27.0,3.0,England,3645.0,00:43:12.847,1.0,England,Pass,,3244.0,,,,,1.273,15.033297,,2592.847,43:12,G Cahill,26.0,18.0,
26.0,18.0,England,3244.0,00:43:14.120,1.0,England,Ball Receipt*,,,,,,,0.0,,,2594.12,43:14,J Stones,26.0,18.0,
26.0,18.0,England,3244.0,00:43:14.120,1.0,England,Carry,,,,,,,2.72,,,2594.12,43:14,J Stones,25.0,26.0,
25.0,26.0,England,3244.0,00:43:16.840,1.0,England,Pass,,3314.0,,,,,2.599,45.617977,,2596.84,43:16,J Stones,45.0,67.0,
45.0,67.0,England,3314.0,00:43:19.439,1.0,England,Ball Receipt*,,,,,,,0.0,,,2599.439,43:19,P Jones,45.0,67.0,
45.0,67.0,England,3314.0,00:43:19.439,1.0,England,Carry,,,,,,,2.403,,,2599.439,43:19,P Jones,56.0,71.0,
56.0,71.0,England,3314.0,00:43:21.842,1.0,England,Pass,,3664.0,,,,,1.318,10.29563,,2601.842,43:21,P Jones,65.0,76.0,
65.0,76.0,England,3664.0,00:43:23.160,1.0,England,Ball Receipt*,,,,,,,0.0,,,2603.16,43:23,T Alexander-Arnold,65.0,76.0,
65.0,76.0,England,3664.0,00:43:23.160,1.0,England,Carry,,,,,,,2.44,,,2603.16,43:23,T Alexander-Arnold,66.0,71.0,
66.0,71.0,England,3664.0,00:43:25.600,1.0,England,Pass,,3504.0,,,,,1.239,20.12461,,2605.6,43:25,T Alexander-Arnold,57.0,53.0,
57.0,53.0,England,3504.0,00:43:26.839,1.0,England,Ball Receipt*,,,,,,,0.0,,,2606.839,43:26,R Loftus-Cheek,57.0,53.0,
57.0,53.0,England,3504.0,00:43:26.839,1.0,England,Carry,,,,,,,2.16,,,2606.839,43:26,R Loftus-Cheek,58.0,55.0,
58.0,55.0,England,3504.0,00:43:28.999,1.0,England,Pass,,3664.0,,,,,1.56,18.384777,,2608.999,43:28,R Loftus-Cheek,65.0,72.0,
65.0,72.0,England,3664.0,00:43:30.559,1.0,England,Ball Receipt*,,,,,,,0.0,,,2610.559,43:30,T Alexander-Arnold,65.0,72.0,
65.0,72.0,England,3664.0,00:43:30.559,1.0,England,Carry,,,,,,,0.001,,,2610.559,43:30,T Alexander-Arnold,65.0,72.0,
65.0,72.0,England,3664.0,00:43:30.560,1.0,England,Pass,,3314.0,,,,,1.04,13.892444,,2610.56,43:30,T Alexander-Arnold,53.0,65.0,
53.0,65.0,England,3314.0,00:43:31.600,1.0,England,Ball Receipt*,,,,,,,0.0,,,2611.6,43:31,P Jones,53.0,65.0,
53.0,65.0,England,3314.0,00:43:31.600,1.0,England,Carry,,,,,,,2.8,,,2611.6,43:31,P Jones,56.0,62.0,
56.0,62.0,England,3314.0,00:43:34.400,1.0,England,Pass,,3318.0,,,,,0.8,12.083046,,2614.4,43:34,P Jones,67.0,57.0,
67.0,57.0,England,3318.0,00:43:35.200,1.0,England,Ball Receipt*,,,,,,,0.0,,,2615.2,43:35,M Rashford,67.0,57.0,
67.0,59.0,England,3318.0,00:43:35.200,1.0,England,Pass,,3314.0,,,,,1.32,11.18034,,2615.2,43:35,M Rashford,56.0,61.0,
56.0,61.0,England,3314.0,00:43:36.520,1.0,England,Ball Receipt*,,,,,,,0.0,,,2616.52,43:36,P Jones,56.0,61.0,
56.0,61.0,England,3314.0,00:43:36.520,1.0,England,Carry,,,,,,,1.399,,,2616.52,43:36,P Jones,53.0,62.0,
57.0,64.0,England,3296.0,00:43:36.640,1.0,Belgium,Pressure,,,,,,,1.04,,,2616.64,43:36,M Fellaini,57.0,64.0,
53.0,62.0,England,3314.0,00:43:37.919,1.0,England,Pass,,3664.0,,,,,0.8,15.524175,,2617.919,43:37,P Jones,57.0,77.0,
59.0,75.0,England,5632.0,00:43:38.199,1.0,Belgium,Pressure,,,,,,,0.6,,,2618.199,43:38,T Hazard,59.0,75.0,
57.0,77.0,England,3664.0,00:43:38.719,1.0,England,Ball Receipt*,,,,,,,0.0,,,2618.719,43:38,T Alexander-Arnold,57.0,77.0,
57.0,77.0,England,3664.0,00:43:38.719,1.0,England,Carry,,,,,,,0.001,,,2618.719,43:38,T Alexander-Arnold,57.0,76.0,
57.0,76.0,England,3664.0,00:43:38.720,1.0,England,Pass,,3504.0,,,,,1.08,19.026299,,2618.72,43:38,T Alexander-Arnold,56.0,57.0,
56.0,57.0,England,3504.0,00:43:39.800,1.0,England,Ball Receipt*,,,,,,,0.0,,,2619.8,43:39,R Loftus-Cheek,56.0,57.0,
56.0,57.0,England,3504.0,00:43:39.800,1.0,England,Carry,,,,,,,0.84,,,2619.8,43:39,R Loftus-Cheek,57.0,56.0,
57.0,56.0,England,3504.0,00:43:40.640,1.0,England,Pass,,10956.0,,,,,0.399,25.23886,,2620.64,43:40,R Loftus-Cheek,71.0,77.0,
71.0,76.0,England,6332.0,00:43:41.000,1.0,Belgium,Pressure,,,,,,,0.56,,,2621.0,43:41,T Vermaelen,71.0,76.0,
